"accelRating","age","agilityRating","awareRating","bCVRating","bigHitTrait","birthDay","birthMonth","birthYear","blockShedRating","breakSackRating","breakTackleRating","cITRating","capHit","capReleaseNetSavings","capReleasePenalty","carryRating","catchRating","clutchTrait","college","confRating","contractBonus","contractLength","contractSalary","contractYearsLeft","coverBallTrait","dLBullRushTrait","dLSpinTrait","dLSwimTrait","desiredBonus","desiredLength","desiredSalary","devTrait","draftPick","draftRound","dropOpenPassTrait","durabilityGrade","elusiveRating","experiencePoints","feetInBoundsTrait","fightForYardsTrait","finesseMovesRating","firstName","forcePassTrait","hPCatchTrait","height","highMotorTrait","hitPowerRating","homeState","homeTown","impactBlockRating","injuryLength","injuryRating","injuryType","intangibleGrade","isActive","isFreeAgent","isOnIR","isOnPracticeSquad","jerseyNum","jukeMoveRating","jumpRating","kickAccRating","kickPowerRating","kickRetRating","lBStyleTrait","lastName","leadBlockRating","legacyScore","manCoverRating","passBlockFinesseRating","passBlockPowerRating","passBlockRating","penaltyTrait","physicalGrade","playActionRating","playBallTrait","playRecRating","playerBestOvr","playerSchemeOvr","portraitId","posCatchTrait","position","powerMovesRating","predictTrait","presentationId","pressRating","productionGrade","pursuitRating","qBStyleTrait","reSignStatus","releaseRating","rookieYear","rosterId","routeRunDeepRating","routeRunMedRating","routeRunShortRating","runBlockFinesseRating","runBlockPowerRating","runBlockRating","runStyle","scheme","sensePressureTrait","sizeGrade","skillPoints","specCatchRating","speedRating","spinMoveRating","staminaRating","stiffArmRating","strengthRating","stripBallTrait","tackleRating","teamId","teamSchemeOvr","throwAccDeepRating","throwAccMidRating","throwAccRating","throwAccShortRating","throwAwayTrait","throwOnRunRating","throwPowerRating","throwUnderPressureRating","tightSpiralTrait","toughRating","truckRating","weight","yACCatchTrait","yearsPro","zoneCoverRating","team"
93,22,89,83,57,0,15,2,1997,61,13,24,63,870000,620000,750000,63,69,0,"Stanford",53,1000000,4,2990000,3,2,0,0,0,0,0,0,1,5,4,0,0,43,2067,0,0,46,"Justin",2,0,73,1,76,17,"Prairieville",66,0,94,97,91,true,false,false,false,20,71,87,13,18,55,1,"Reid",20,0,86,35,35,35,1,87,15,2,83,92,92,9035,0,"FS",39,0,13167,79,56,85,0,11,22,2019,544606291,10,10,20,35,35,35,8,8,1,98,0,61,93,61,91,47,68,1,83,778043426,91,10,10,33,15,0,15,26,16,0,85,31,202,0,1,92,"Texans"
91,27,91,82,65,0,1,5,1992,46,15,65,50,6680000,3970000,5420000,55,70,0,"Ohio State",55,8130000,3,12210000,2,2,0,0,0,0,0,0,1,32,2,0,0,75,4376,0,0,64,"Bradley",2,0,71,0,72,42,"Fort Worth",54,0,87,97,85,true,false,false,false,23,72,89,12,11,72,1,"Roby",14,512,92,35,35,35,0,89,6,2,79,85,85,6572,0,"CB",46,0,11132,84,85,67,0,11,35,2014,544606350,10,15,25,35,35,35,3,13,1,99,0,63,92,60,92,25,60,1,54,778043426,85,6,6,21,6,0,6,15,10,0,70,15,194,0,5,77,"Texans"
88,26,78,75,39,0,31,7,1993,81,12,10,38,1700000,1120000,1740000,32,50,0,"Stanford",50,1740000,4,5040000,3,4,0,0,1,0,0,0,0,4,7,0,0,25,5885,0,0,59,"Brennan",2,0,76,1,76,36,"Portland",72,0,76,97,71,true,false,false,false,57,34,82,16,37,10,2,"Scarlett",12,1,54,45,45,45,1,80,6,1,74,73,73,8414,0,"MLB",74,0,12403,30,12,83,0,11,25,2016,544606409,8,16,26,45,45,45,3,13,1,99,0,35,80,28,84,42,80,0,80,778043426,71,8,11,19,12,0,6,27,15,0,81,35,260,0,3,64,"Texans"
86,23,73,73,65,0,2,8,1996,25,19,62,76,610000,590000,60000,72,80,0,"Mississippi St.",50,80000,4,2420000,3,4,0,0,0,0,0,0,0,38,7,1,0,52,9525,0,1,10,"Jordan",2,1,78,1,12,23,"Sumrall",62,0,88,97,70,true,false,false,false,83,70,73,14,17,10,1,"Thomas",47,0,12,54,57,56,1,73,6,1,15,71,71,9080,1,"TE",10,0,13446,10,12,24,0,11,64,2019,544606659,59,63,66,52,49,53,13,4,1,99,0,80,80,58,84,72,65,0,23,778043426,70,6,10,15,15,0,10,19,10,0,82,70,265,0,1,18,"Texans"
58,46,57,64,10,0,28,12,1972,32,15,15,15,1020000,1020000,0,40,50,1,"S. Dakota St.",50,0,1,1020000,1,4,0,0,0,0,0,0,1,0,64,0,0,25,26007,0,0,10,"Adam",2,0,72,0,12,40,"Yankton",18,0,90,97,75,true,false,false,false,3,10,29,87,89,10,1,"Vinatieri",13,9326,14,16,18,22,1,89,20,1,27,76,76,3052,0,"K",10,0,1323,10,12,19,0,11,15,1996,544606774,15,15,15,18,18,18,5,3,1,99,0,15,56,10,97,10,40,0,32,778043426,75,25,30,15,35,0,20,29,31,0,60,10,212,0,23,16,"Texans"
83,25,61,56,38,0,16,10,1993,15,12,19,30,1070000,1070000,0,26,29,0,"Alabama St.",50,0,1,1070000,1,4,0,0,0,0,0,0,0,14,8,0,0,29,12260,0,0,10,"Jylan",2,0,80,1,35,0,"Valley",79,0,90,97,66,true,false,false,false,69,37,72,25,25,10,1,"Ware",76,16,15,71,72,75,1,82,6,1,25,67,67,9308,0,"LT",10,0,12862,10,85,27,0,11,17,2017,544606806,7,11,21,74,74,77,5,3,1,99,0,23,73,24,82,40,85,0,29,778043426,66,6,6,30,6,0,6,30,0,0,87,39,295,0,2,12,"Texans"
83,25,76,71,41,0,5,12,1993,77,12,15,38,640000,540000,200000,39,45,0,"Clemson",50,400000,4,2350000,2,4,1,0,1,0,0,0,0,36,5,0,0,25,1123,0,0,75,"Carlos",2,0,75,0,79,32,"Mooresboro",82,0,91,97,72,true,false,false,false,91,28,70,15,15,10,1,"Watkins",12,5,24,45,45,45,1,79,6,1,71,73,73,8768,0,"LE",69,0,12599,24,16,77,0,11,16,2017,544606821,9,13,20,45,45,45,13,8,1,98,0,35,74,22,80,37,87,0,78,778043426,72,6,6,15,6,0,6,16,14,0,86,38,297,0,2,32,"Texans"
88,23,87,85,91,0,14,9,1995,22,97,80,34,3600000,1540000,4120000,67,38,0,"Clemson",52,8240000,4,5650000,2,4,0,0,0,0,0,0,3,13,2,0,0,80,490,0,1,10,"Deshaun",2,0,74,1,22,9,"Gainesville",42,0,89,97,86,true,false,false,false,4,88,81,25,25,10,1,"Watson",35,114,15,15,25,23,1,0,86,1,19,90,90,8769,0,"QB",10,0,12561,10,62,34,2,11,25,2017,544606826,15,17,25,15,15,27,3,6,2,96,0,32,84,76,97,59,61,0,34,778043426,86,83,92,87,89,1,92,92,93,1,87,49,221,0,2,20,"Texans"
84,30,85,99,55,1,22,3,1989,90,12,22,70,17980000,16560000,4260000,67,78,1,"Wisconsin",51,9940000,7,102000000,3,3,1,1,1,0,0,0,3,12,2,0,0,32,1336,0,0,93,"J.J.",2,0,77,1,87,48,"Pewaukee",94,0,82,97,96,true,false,false,false,99,35,87,10,10,10,1,"Watt",24,8235,23,45,45,45,1,84,6,1,98,99,99,4499,0,"LE",92,0,10693,15,74,95,0,11,62,2011,544606831,37,43,54,45,45,45,1,13,1,99,0,71,78,33,95,49,98,1,93,778043426,96,6,6,19,6,0,6,20,14,0,98,60,288,0,8,29,"Texans"
92,28,88,82,65,0,1,2,1991,49,11,61,40,3670000,2120000,4650000,64,59,0,"USF",52,6200000,4,10120000,3,2,0,0,0,0,0,0,0,29,4,1,0,71,3269,0,0,50,"Kayvon",2,0,71,0,70,8,"Miami",55,0,87,97,83,true,false,false,false,25,74,87,20,20,45,1,"Webster",15,11,87,35,35,35,0,88,6,1,83,83,83,6283,0,"CB",40,0,11897,79,52,66,0,11,33,2013,544606843,10,15,25,35,35,35,8,8,1,99,0,60,90,70,95,39,58,0,74,778043426,83,6,6,35,6,0,6,35,11,0,88,33,192,0,6,79,"Texans"
88,25,80,62,76,0,17,6,1994,29,22,77,55,0,0,0,81,59,0,"Arkansas",50,0,0,0,0,4,0,0,0,0,1,660000,0,9,8,0,0,62,4205,0,1,12,"David",2,0,73,1,29,37,"Philadelphia",43,0,88,97,63,true,false,false,true,33,76,75,13,18,35,1,"Williams",39,0,14,33,38,53,1,81,15,1,14,63,63,0,0,"HB",11,0,13477,16,12,30,0,11,52,2019,544606906,50,55,59,30,36,39,1,3,1,94,0,48,89,67,87,72,71,0,28,778043426,63,15,20,26,25,0,23,27,20,0,86,81,229,0,1,19,"Texans"
83,23,71,51,25,0,30,12,1995,72,12,12,17,440000,440000,0,43,40,0,"Buffalo",50,0,2,1030000,2,3,1,0,1,0,0,0,0,1,64,0,0,22,3317,0,0,75,"Demone",2,0,76,0,75,31,"Buffalo",76,0,87,97,66,true,false,false,false,72,24,79,19,16,9,0,"Harris",10,0,28,44,45,44,1,78,6,0,51,66,66,0,0,"RE",71,0,13532,22,14,76,0,11,17,2019,544607044,13,13,13,45,44,45,5,8,1,99,0,19,76,25,84,29,79,0,77,778043426,66,6,6,21,6,0,6,22,10,0,82,33,272,0,1,41,"Texans"
93,23,87,58,73,0,9,6,1996,30,22,68,71,550000,550000,0,62,79,0,"Abilene Chr.",50,0,3,1700000,2,2,0,0,0,0,0,0,0,1,64,0,0,74,6656,0,0,24,"Vyncint",2,1,75,1,43,39,"Columbia",41,0,85,97,65,true,false,false,false,17,79,93,13,18,60,1,"Smith",24,0,18,30,35,35,1,90,22,1,23,65,65,0,0,"WR",18,0,13820,18,12,38,1,11,58,2019,544607093,70,67,63,10,18,40,3,5,0,91,0,73,93,72,87,46,46,0,44,778043426,65,12,20,46,27,0,26,30,19,0,77,44,202,1,1,26,"Texans"
76,25,59,60,18,0,28,8,1994,20,12,8,17,520000,520000,0,20,24,0,"Maryland",50,0,2,1210000,2,4,0,0,0,0,0,0,0,1,64,0,0,13,6053,0,0,10,"Michael",2,0,77,0,20,19,"Bethesda",78,0,86,97,66,true,false,false,false,61,18,67,25,25,10,1,"Dunn",80,25,12,73,70,71,1,80,6,1,15,66,66,0,0,"RG",10,0,13899,10,85,20,0,11,13,2019,544607143,5,6,16,74,71,73,5,2,1,99,0,15,63,12,82,30,83,0,35,778043426,66,6,6,30,6,0,6,24,15,0,83,30,300,0,1,15,"Texans"
90,23,86,54,76,0,30,1,1996,38,26,74,76,0,0,0,70,80,0,"Illinois",50,0,0,0,0,4,0,0,0,0,1,670000,0,1,64,0,0,71,2307,1,0,10,"Malik",2,1,74,1,12,12,"Springfield",45,0,84,97,64,true,false,false,true,87,78,84,15,18,67,1,"Turner",30,0,20,29,30,37,1,87,16,1,25,64,64,0,1,"WR",10,0,13911,15,12,35,0,11,69,2019,544607151,66,69,67,30,35,43,3,5,1,95,0,81,88,72,87,47,65,0,35,778043426,64,15,19,35,22,0,22,31,19,0,77,50,202,0,1,25,"Texans"
74,21,59,66,29,0,11,12,2060,74,38,42,24,540000,380000,640000,28,40,0,"LSU",51,640000,4,2360000,4,2,0,0,0,0,0,0,0,24,5,0,0,34,4414,0,0,61,"Ed",2,0,75,0,79,42,"PLACEHOLDER",85,0,92,97,69,true,false,false,false,92,29,72,40,42,30,2,"Alexander",29,2,46,31,25,29,1,79,40,1,66,69,69,3491,0,"DT",68,1,278,27,50,74,1,11,48,2020,544607348,39,43,39,31,27,35,1,8,1,99,0,32,62,31,64,26,89,0,75,778043426,69,28,11,21,10,1,35,23,29,1,80,44,331,0,0,24,"Texans"
95,21,93,66,76,0,24,7,2054,46,29,74,66,2250000,770000,5920000,79,67,0,"Stanford",51,5920000,4,4800000,4,4,0,0,0,0,0,0,1,24,2,0,0,84,886,0,1,39,"Bryce",2,0,71,0,45,34,"PLACEHOLDER",32,0,92,97,61,true,false,false,false,2,85,83,47,35,80,2,"Love",39,0,37,34,24,47,0,89,28,1,34,76,76,3819,0,"HB",45,1,294,48,20,30,1,11,58,2020,544607364,47,58,67,33,30,12,1,2,2,77,0,51,92,82,88,73,71,0,44,778043426,61,12,26,11,30,1,19,14,27,0,81,64,205,1,0,35,"Texans"
82,24,78,70,71,0,11,8,1952,41,71,58,39,600000,420000,720000,63,48,0,"West Virginia",50,720000,4,2600000,4,2,0,0,0,0,0,0,0,24,4,0,0,69,4822,0,0,37,"Will",2,0,74,0,35,22,"PLACEHOLDER",26,0,89,97,67,true,false,false,false,7,66,74,34,29,48,0,"Grier",24,0,39,47,37,33,1,0,78,0,36,69,69,4287,0,"QB",40,0,322,33,47,42,2,11,37,2020,544607392,43,26,47,42,30,22,1,6,0,96,0,27,76,56,94,62,62,0,43,778043426,67,73,77,82,79,1,81,90,74,0,85,56,218,0,0,42,"Texans"
89,23,85,57,54,1,12,6,2005,60,36,35,47,430000,400000,120000,63,65,0,"Kentucky",50,120000,4,2480000,4,3,0,0,0,0,0,0,0,24,8,0,0,67,1244,0,0,57,"Darius",2,0,72,1,75,32,"PLACEHOLDER",59,0,86,97,65,true,false,false,false,33,62,77,25,41,89,1,"West",39,0,66,27,34,40,1,82,29,1,57,66,66,3819,0,"SS",51,1,361,70,34,75,1,11,42,2020,544607429,41,48,42,48,47,27,1,8,2,95,1,47,86,62,94,63,69,1,71,778043426,65,23,32,20,17,1,29,20,42,0,83,51,210,0,0,68,"Texans"
88,23,87,60,68,0,5,4,2045,25,30,64,78,0,0,0,71,77,0,"Old Dominion",50,0,0,0,0,2,0,0,0,0,1,1080000,0,0,64,0,0,64,5274,0,1,40,"Travis",1,0,75,0,45,12,"PLACEHOLDER",45,0,89,97,66,true,false,false,true,17,74,87,29,31,83,1,"Fulgham",45,0,41,26,25,40,1,87,29,1,32,66,66,3757,1,"WR",47,1,408,34,12,38,1,11,74,2019,544607475,68,70,69,37,24,52,1,0,2,89,0,80,88,65,86,76,67,0,25,778043426,66,19,21,13,33,1,10,13,29,0,78,61,210,0,0,47,"Texans"
84,21,80,64,46,0,16,15,2000,67,24,25,47,0,0,0,28,64,0,"Akron",50,0,0,0,0,4,0,0,0,0,1,830000,0,26,64,0,0,42,1506,0,0,56,"Ulysees",1,0,73,1,81,25,"PLACEHOLDER",71,0,87,97,64,true,false,false,true,55,36,78,47,25,41,1,"Gilbert",44,0,64,43,26,36,1,80,32,1,64,64,64,3866,0,"MLB",51,1,424,57,12,79,1,11,27,2019,544607491,30,41,36,46,38,29,1,12,0,95,0,46,81,47,94,45,76,0,77,778043426,64,26,36,16,17,0,19,24,34,0,82,45,230,0,0,66,"Texans"
88,22,87,67,59,1,10,7,2059,58,40,24,61,460000,390000,280000,64,69,0,"Kentucky",50,280000,4,2440000,4,3,0,0,1,0,0,0,1,24,6,0,0,62,1122,0,0,53,"Lonnie",1,0,75,1,75,20,"PLACEHOLDER",55,0,93,97,69,true,false,false,false,31,67,83,26,30,67,2,"Johnson",26,0,69,26,43,44,1,86,26,1,67,71,71,3844,0,"CB",48,1,425,80,45,69,1,11,35,2020,544607492,32,30,35,24,35,23,1,8,1,95,1,72,88,62,90,73,71,1,69,778043426,69,18,20,11,19,0,12,12,45,0,82,47,206,0,0,74,"Texans"
86,23,82,53,54,0,7,4,2063,51,37,37,27,0,0,0,61,45,0,"Ohio",50,0,0,0,0,3,0,0,0,0,1,770000,1,85,64,0,0,55,3312,0,0,42,"Tharold",0,0,74,1,61,34,"PLACEHOLDER",47,0,90,97,61,true,false,false,true,33,70,80,34,25,68,1,"Doolittle",38,0,67,35,31,34,1,84,48,2,52,62,62,3844,0,"CB",34,1,524,74,45,65,1,11,44,2019,544607584,43,39,31,39,46,22,1,12,2,96,0,45,87,58,91,24,62,0,64,778043426,61,16,20,12,32,1,18,21,31,0,78,36,188,0,0,72,"Texans"
89,22,89,60,62,0,11,1,2030,54,45,52,43,0,0,0,70,58,0,"Arizona St.",50,0,0,0,0,3,0,0,0,0,1,860000,0,14,64,0,0,62,5274,0,0,57,"Ryan",2,0,71,1,63,27,"PLACEHOLDER",51,0,88,97,67,true,false,false,true,31,71,79,35,43,62,2,"Pulley",43,0,73,33,45,46,1,86,41,0,60,67,67,3566,0,"CB",41,1,544,68,45,68,1,11,32,2019,544607603,36,45,28,38,45,23,1,8,2,99,0,24,89,57,96,36,63,0,63,778043426,67,25,30,29,22,1,21,38,45,0,86,39,198,0,0,70,"Texans"
85,24,78,54,42,0,2,9,2060,69,34,44,36,0,0,0,29,60,0,"Grand Valley St.",50,0,0,0,0,3,0,1,0,0,1,780000,0,145,64,0,0,24,1506,0,0,71,"Lee",2,0,74,1,75,3,"PLACEHOLDER",71,0,90,97,63,true,false,false,true,51,48,80,32,42,38,2,"Burns",34,0,57,32,37,31,1,79,37,0,56,63,63,3834,0,"LOLB",61,1,647,26,12,75,1,11,24,2019,544607705,37,39,24,44,32,12,1,8,0,95,0,46,77,36,93,27,77,0,76,778043426,63,19,25,19,24,1,19,24,44,0,81,30,239,0,0,58,"Texans"
88,23,88,59,72,0,15,3,1972,24,39,62,79,0,0,0,70,77,0,"West Virginia",50,0,0,0,0,4,0,0,0,0,1,830000,0,60,64,0,0,69,1506,0,1,48,"Jon'Vea",1,1,72,1,34,38,"PLACEHOLDER",47,0,84,97,65,true,false,false,true,87,75,87,24,26,83,1,"Johnson",36,0,34,42,24,45,0,87,36,0,40,65,65,3759,1,"WR",37,0,703,33,12,38,1,11,67,2019,544607761,68,68,67,37,38,52,1,5,0,97,0,78,89,70,95,70,57,0,41,778043426,65,17,11,27,13,0,14,13,42,0,78,48,188,1,0,27,"Texans"
90,22,89,68,71,0,6,8,1999,35,29,74,83,860000,500000,1440000,71,82,0,"Colorado St.",49,1440000,4,3120000,4,2,0,0,0,0,0,0,1,24,3,1,0,71,5177,0,1,26,"Preston",0,1,76,0,29,39,"PLACEHOLDER",46,0,89,97,73,true,false,false,false,11,78,90,36,26,87,2,"Williams",35,0,29,35,24,48,1,89,38,0,38,73,73,3819,0,"WR",48,1,710,34,12,42,1,11,77,2020,544607768,76,74,70,45,41,54,1,0,0,85,0,86,90,64,91,83,68,0,45,778043426,73,28,34,33,14,1,31,34,42,0,86,62,210,1,0,31,"Texans"
89,22,86,54,64,0,21,3,2049,32,33,69,73,0,0,0,75,72,0,"Alcorn St.",50,0,0,0,0,3,0,0,0,0,1,670000,0,187,64,0,0,78,1506,0,0,35,"Freddy",0,1,72,0,26,62,"PLACEHOLDER",53,0,86,97,62,true,false,false,true,17,81,79,25,32,76,2,"Chambers",33,0,43,27,42,52,0,87,32,0,33,62,62,3744,1,"WR",33,1,718,47,12,45,1,11,68,2019,544607776,68,68,69,24,33,53,1,5,3,97,0,74,89,73,86,60,56,0,33,778043426,62,21,18,10,26,1,26,21,37,1,84,64,188,1,0,37,"Texans"
83,26,71,68,10,0,10,9,1992,30,12,5,15,1660000,1660000,0,44,40,0,"UCLA",50,0,1,1660000,1,4,0,0,0,0,0,0,0,0,64,0,0,10,4689,0,0,15,"Jake",2,0,76,1,15,42,"Plano",74,0,90,97,66,true,false,false,false,64,10,69,22,18,10,1,"Brendel",71,0,20,74,72,72,1,78,6,1,30,67,67,7908,0,"LG",19,0,17912,10,85,32,0,11,15,2016,544604542,5,5,15,75,73,75,5,2,1,99,0,15,72,10,90,10,80,0,41,778043427,66,6,6,28,6,0,6,22,10,0,89,15,299,0,3,20,"Titans"
88,24,81,83,55,0,26,2,1995,80,12,36,49,700000,640000,120000,58,63,0,"UCLA",43,240000,4,2350000,2,3,0,0,1,0,0,0,0,12,6,0,0,51,5277,0,0,61,"Jayon",2,0,71,1,77,4,"Long Beach",74,0,90,97,75,true,false,false,false,55,62,79,20,20,10,2,"Brown",14,20,70,45,45,45,1,83,6,1,84,82,82,8491,0,"LOLB",51,0,12837,42,12,85,0,11,16,2017,544604573,6,13,23,45,45,45,3,9,1,75,1,45,87,40,87,39,75,0,83,778043427,75,6,6,25,6,0,6,25,15,0,82,38,226,0,2,76,"Titans"
89,29,91,82,60,0,2,3,1990,43,10,48,45,9330000,7330000,8000000,55,68,1,"West Alabama",50,10000000,5,41250000,4,2,0,0,0,0,0,0,0,0,64,0,0,58,26983,0,0,42,"Malcolm",2,0,71,1,72,23,"Vicksburg",57,0,90,97,81,true,false,false,false,21,66,87,21,29,42,1,"Butler",17,2754,84,35,35,35,1,87,6,1,80,81,81,7035,0,"CB",37,0,2318,85,53,64,0,11,12,2014,544604620,10,10,20,35,35,35,8,10,1,99,0,60,89,65,88,28,63,0,68,778043427,81,6,6,21,6,0,6,21,13,0,72,10,190,0,5,78,"Titans"
88,26,85,91,64,0,17,8,1993,66,10,55,47,1050000,830000,9740000,78,79,0,"Mid Tenn St.",45,9740000,5,24830000,5,3,0,0,0,0,0,0,0,2,4,0,0,70,6407,0,0,53,"Kevin",2,0,71,1,79,9,"Lithonia",60,0,90,97,88,true,false,false,false,31,72,88,19,20,55,1,"Byard",15,2321,77,33,34,12,1,86,17,2,92,91,91,7928,0,"FS",47,0,17752,66,60,88,0,11,22,2016,544604622,10,12,22,33,34,16,3,8,1,90,1,68,89,60,90,48,76,0,77,778043427,88,36,26,25,31,0,18,44,26,0,86,50,212,0,3,93,"Titans"
80,29,70,93,21,0,5,12,1989,84,12,10,15,8050000,6720000,5320000,40,27,1,"USC",47,7980000,6,50730000,4,4,1,0,1,0,0,0,3,14,4,0,0,20,4008,0,0,76,"Jurrell",2,0,73,1,86,4,"Long Beach",89,0,92,97,89,true,false,false,false,99,10,65,14,15,10,0,"Casey",19,1243,22,45,45,45,1,84,6,1,93,93,93,4347,0,"DT",93,0,10725,12,65,86,0,11,15,2011,544604675,4,8,15,45,45,45,5,8,1,90,1,15,71,10,92,29,92,0,91,778043427,89,6,6,16,6,0,6,15,17,0,76,24,305,0,8,28,"Titans"
81,25,62,91,12,0,17,8,1994,26,12,7,15,5380000,4720000,660000,29,24,0,"Michigan St.",45,2640000,4,13230000,1,4,0,0,0,11140000,5,23170000,1,9,2,0,0,14,10092,0,0,14,"Jack",2,0,78,1,24,21,"Flint",87,0,92,97,82,true,false,false,false,78,11,65,19,18,9,1,"Conklin",81,840,11,82,84,84,0,86,5,1,19,82,82,7954,0,"LT",15,0,17663,10,72,29,0,1,16,2016,544604760,5,5,14,81,78,80,5,0,1,99,0,15,72,12,88,15,88,0,34,778043427,82,5,5,21,5,0,5,22,13,0,95,24,308,0,3,14,"Titans"
88,24,85,75,27,0,5,3,1995,67,12,16,27,1440000,1440000,0,50,50,0,"Boise State",50,0,4,5700000,1,3,0,1,1,0,0,0,0,12,3,0,0,31,3054,0,0,76,"Kamalei",2,0,75,1,79,10,"Honolulu",79,0,89,97,72,true,false,false,false,44,33,84,19,21,10,2,"Correa",19,0,54,44,43,45,1,82,6,1,77,75,75,7961,0,"ROLB",63,0,17717,50,14,76,0,0,18,2016,544604783,5,5,15,44,44,45,11,13,1,99,1,30,83,25,84,27,75,1,83,778043427,72,6,6,24,6,0,6,22,10,0,87,28,241,0,3,64,"Titans"
91,24,87,59,70,0,27,4,1995,55,10,68,63,640000,570000,210000,67,68,0,"Arizona",50,280000,4,2420000,3,3,0,0,0,0,0,0,1,16,6,0,0,65,2654,0,0,45,"Dane",2,0,73,1,72,4,"Chino Hills",53,0,92,97,71,true,false,false,false,29,77,91,12,18,50,1,"Cruikshank",17,0,74,35,35,35,1,85,6,2,59,74,74,8858,0,"SS",39,0,13274,72,37,81,0,11,13,2019,544604815,21,16,20,35,35,35,3,13,1,94,1,60,92,63,90,48,77,0,66,778043427,71,6,6,52,10,0,6,27,15,0,82,33,206,0,1,81,"Titans"
93,24,92,86,85,0,11,1,1995,37,22,79,87,6180000,2010000,8340000,74,90,0,"W. Michigan",46,16680000,4,8820000,2,4,0,0,0,0,0,0,1,6,2,1,0,76,5257,1,1,10,"Corey",2,1,75,1,27,12,"Wheaton",62,0,87,97,84,true,false,false,false,84,87,92,18,18,20,1,"Davis",42,23,20,25,30,57,1,90,24,1,26,87,87,8523,1,"WR",10,0,12540,17,59,36,0,11,87,2017,544604849,89,92,83,35,37,58,13,6,1,76,1,87,90,72,91,80,72,0,31,778043427,84,18,20,25,26,0,27,33,24,0,87,61,209,1,2,28,"Titans"
90,26,90,59,68,0,1,8,1993,53,12,52,62,680000,680000,0,59,63,0,"Oregon State",50,0,2,1570000,2,2,0,0,0,0,0,0,0,26,6,0,0,62,4061,0,0,42,"Treston",2,0,74,1,67,17,"Covington",56,0,86,97,71,true,false,false,false,34,69,76,20,20,56,1,"DeCoud",16,0,76,35,35,35,1,81,6,2,57,71,71,8531,0,"FS",30,0,12840,75,37,78,0,11,30,2017,544604877,11,15,25,35,35,35,3,12,1,99,0,62,87,63,92,35,55,0,68,778043427,71,6,6,35,6,0,6,35,10,0,73,33,206,0,2,74,"Titans"
88,23,86,80,42,1,8,11,1995,88,12,22,52,2780000,1160000,4860000,51,54,0,"Alabama",46,6480000,4,5080000,3,3,1,1,1,0,0,0,1,23,2,0,0,30,3684,0,0,70,"Rashaan",2,0,74,1,91,0,"Auburn",88,0,88,97,82,true,false,false,false,54,47,75,24,22,10,2,"Evans",28,1,64,45,45,45,1,86,6,1,82,83,83,8880,0,"MLB",64,0,13132,51,78,88,0,11,12,2019,544605000,5,5,15,45,45,45,3,8,1,99,1,48,83,33,88,47,83,0,87,778043427,82,6,6,25,6,0,6,25,10,0,85,48,232,0,1,69,"Titans"
71,25,64,61,15,0,29,1,1994,13,15,15,20,1370000,1370000,0,45,37,0,"UCLA",50,0,1,1370000,1,4,0,0,0,0,0,0,0,0,64,0,0,25,8450,0,0,10,"Ka'imi",2,0,72,0,17,10,"Kailua",17,0,83,97,78,true,false,false,false,3,10,69,84,94,10,1,"Fairbairn",17,65,14,15,15,15,1,94,20,1,21,78,78,8000,0,"K",10,0,17759,10,12,22,0,11,15,2016,544605007,15,15,15,17,17,20,5,3,1,99,0,25,74,10,89,10,39,0,35,778043427,78,25,30,40,35,0,20,39,15,0,65,10,183,0,3,20,"Titans"
86,23,69,54,67,0,20,1,1996,11,12,44,63,0,0,0,70,69,0,"Oklahoma",50,0,0,0,0,4,0,0,0,0,1,540000,0,0,64,0,0,56,4493,0,1,10,"Dimitri",2,0,74,1,20,42,"San Antonio",58,0,86,97,61,true,false,false,true,35,66,75,12,15,40,1,"Flowers",74,0,15,48,55,58,1,68,10,1,20,61,61,8888,0,"FB",10,0,13281,20,50,10,0,11,50,2019,544605039,40,45,53,57,64,62,5,3,1,99,0,60,78,62,87,72,71,0,20,778043427,61,10,15,30,20,0,10,30,10,0,84,73,248,1,1,20,"Titans"
77,24,63,60,14,0,23,6,1995,23,12,25,19,0,0,0,24,25,0,"Appalach. St.",50,0,0,0,0,4,0,0,0,0,1,1860000,0,40,7,0,0,19,7904,0,0,18,"Colby",2,0,77,1,30,9,"Cumming",77,0,91,97,67,true,false,false,true,78,10,64,10,17,10,1,"Gossett",74,53,9,74,75,74,1,83,6,1,19,68,68,8902,0,"RG",19,0,13278,10,85,21,0,11,17,2019,544605164,5,5,10,76,73,74,5,0,1,99,0,15,66,10,87,10,87,0,29,778043427,67,6,6,24,6,0,6,19,12,0,87,29,315,0,1,12,"Titans"
85,28,69,78,25,0,11,8,1991,80,12,10,10,3410000,1970000,4320000,45,42,0,"Illinois St.",50,4320000,3,7890000,3,3,1,0,0,0,0,0,0,21,8,1,0,11,21796,0,0,63,"Shelby",2,0,74,0,75,48,"Milwaukee",85,0,90,97,78,true,false,false,false,96,10,80,21,19,10,0,"Harris",15,30,20,45,45,45,1,81,6,1,78,78,78,7164,0,"DT",81,0,2099,10,12,83,0,11,12,2014,544605264,2,3,10,45,45,45,5,9,1,97,0,12,75,10,78,35,84,0,82,778043427,78,6,6,19,6,0,6,24,12,0,75,32,290,0,5,25,"Titans"
